,from_station_name,from_to,record_date,record_time,start_time,start_time_before30m,station_train_code,swz_num,to_station_name,train_no,tz_num,wz_num,ze_num,zy_num,station_name,station_interval
1142,昆山南,"[昆山南, 丹阳]",2016-12-18,2016-12-18 18:59:00,2016-12-18 19:29:00,18:59,D3126,0,丹阳,6i000D312604,0,73,0,1,"[深圳北, 深圳坪山, 惠州南, 陆丰, 潮阳, 潮汕, 云霄, 厦门北, 泉州, 莆田, 福州南, 连江, 宁德, 霞浦, 鳌江, 瑞安, 温州南, 乐清, 温岭, 宁波, 余姚北, 绍兴北, 杭州东, 余杭, 桐乡, 嘉兴南, 嘉善南, 上海虹桥, 安亭北, 昆山南, 苏州, 无锡, 常州, 丹阳, 镇江, 南京]","[[深圳北, 深圳坪山], [深圳坪山, 惠州南], [惠州南, 陆丰], [陆丰, 潮阳], [潮阳, 潮汕], [潮汕, 云霄], [云霄, 厦门北], [厦门北, 泉州], [泉州, 莆田], [莆田, 福州南], [福州南, 连江], [连江, 宁德], [宁德, 霞浦], [霞浦, 鳌江], [鳌江, 瑞安], [瑞安, 温州南], [温州南, 乐清], [乐清, 温岭], [温岭, 宁波], [宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 余杭], [余杭, 桐乡], [桐乡, 嘉兴南], [嘉兴南, 嘉善南], [嘉善南, 上海虹桥], [上海虹桥, 安亭北], [安亭北, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 丹阳], [丹阳, 镇江], [镇江, 南京]]"
1143,昆山南,"[昆山南, 镇江]",2016-12-18,2016-12-18 18:59:00,2016-12-18 19:29:00,18:59,D3126,0,镇江,6i000D312604,0,69,0,1,"[深圳北, 深圳坪山, 惠州南, 陆丰, 潮阳, 潮汕, 云霄, 厦门北, 泉州, 莆田, 福州南, 连江, 宁德, 霞浦, 鳌江, 瑞安, 温州南, 乐清, 温岭, 宁波, 余姚北, 绍兴北, 杭州东, 余杭, 桐乡, 嘉兴南, 嘉善南, 上海虹桥, 安亭北, 昆山南, 苏州, 无锡, 常州, 丹阳, 镇江, 南京]","[[深圳北, 深圳坪山], [深圳坪山, 惠州南], [惠州南, 陆丰], [陆丰, 潮阳], [潮阳, 潮汕], [潮汕, 云霄], [云霄, 厦门北], [厦门北, 泉州], [泉州, 莆田], [莆田, 福州南], [福州南, 连江], [连江, 宁德], [宁德, 霞浦], [霞浦, 鳌江], [鳌江, 瑞安], [瑞安, 温州南], [温州南, 乐清], [乐清, 温岭], [温岭, 宁波], [宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 余杭], [余杭, 桐乡], [桐乡, 嘉兴南], [嘉兴南, 嘉善南], [嘉善南, 上海虹桥], [上海虹桥, 安亭北], [安亭北, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 丹阳], [丹阳, 镇江], [镇江, 南京]]"
1144,昆山南,"[昆山南, 南京]",2016-12-18,2016-12-18 18:59:00,2016-12-18 19:29:00,18:59,D3126,0,南京,6i000D312604,0,73,0,1,"[深圳北, 深圳坪山, 惠州南, 陆丰, 潮阳, 潮汕, 云霄, 厦门北, 泉州, 莆田, 福州南, 连江, 宁德, 霞浦, 鳌江, 瑞安, 温州南, 乐清, 温岭, 宁波, 余姚北, 绍兴北, 杭州东, 余杭, 桐乡, 嘉兴南, 嘉善南, 上海虹桥, 安亭北, 昆山南, 苏州, 无锡, 常州, 丹阳, 镇江, 南京]","[[深圳北, 深圳坪山], [深圳坪山, 惠州南], [惠州南, 陆丰], [陆丰, 潮阳], [潮阳, 潮汕], [潮汕, 云霄], [云霄, 厦门北], [厦门北, 泉州], [泉州, 莆田], [莆田, 福州南], [福州南, 连江], [连江, 宁德], [宁德, 霞浦], [霞浦, 鳌江], [鳌江, 瑞安], [瑞安, 温州南], [温州南, 乐清], [乐清, 温岭], [温岭, 宁波], [宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 余杭], [余杭, 桐乡], [桐乡, 嘉兴南], [嘉兴南, 嘉善南], [嘉善南, 上海虹桥], [上海虹桥, 安亭北], [安亭北, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 丹阳], [丹阳, 镇江], [镇江, 南京]]"
1145,苏州,"[苏州, 无锡]",2016-12-18,2016-12-18 19:14:00,2016-12-18 19:44:00,19:14,D3126,0,无锡,6i000D312604,0,74,1,14,"[深圳北, 深圳坪山, 惠州南, 陆丰, 潮阳, 潮汕, 云霄, 厦门北, 泉州, 莆田, 福州南, 连江, 宁德, 霞浦, 鳌江, 瑞安, 温州南, 乐清, 温岭, 宁波, 余姚北, 绍兴北, 杭州东, 余杭, 桐乡, 嘉兴南, 嘉善南, 上海虹桥, 安亭北, 昆山南, 苏州, 无锡, 常州, 丹阳, 镇江, 南京]","[[深圳北, 深圳坪山], [深圳坪山, 惠州南], [惠州南, 陆丰], [陆丰, 潮阳], [潮阳, 潮汕], [潮汕, 云霄], [云霄, 厦门北], [厦门北, 泉州], [泉州, 莆田], [莆田, 福州南], [福州南, 连江], [连江, 宁德], [宁德, 霞浦], [霞浦, 鳌江], [鳌江, 瑞安], [瑞安, 温州南], [温州南, 乐清], [乐清, 温岭], [温岭, 宁波], [宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 余杭], [余杭, 桐乡], [桐乡, 嘉兴南], [嘉兴南, 嘉善南], [嘉善南, 上海虹桥], [上海虹桥, 安亭北], [安亭北, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 丹阳], [丹阳, 镇江], [镇江, 南京]]"
1146,苏州,"[苏州, 常州]",2016-12-18,2016-12-18 19:14:00,2016-12-18 19:44:00,19:14,D3126,0,常州,6i000D312604,0,71,0,14,"[深圳北, 深圳坪山, 惠州南, 陆丰, 潮阳, 潮汕, 云霄, 厦门北, 泉州, 莆田, 福州南, 连江, 宁德, 霞浦, 鳌江, 瑞安, 温州南, 乐清, 温岭, 宁波, 余姚北, 绍兴北, 杭州东, 余杭, 桐乡, 嘉兴南, 嘉善南, 上海虹桥, 安亭北, 昆山南, 苏州, 无锡, 常州, 丹阳, 镇江, 南京]","[[深圳北, 深圳坪山], [深圳坪山, 惠州南], [惠州南, 陆丰], [陆丰, 潮阳], [潮阳, 潮汕], [潮汕, 云霄], [云霄, 厦门北], [厦门北, 泉州], [泉州, 莆田], [莆田, 福州南], [福州南, 连江], [连江, 宁德], [宁德, 霞浦], [霞浦, 鳌江], [鳌江, 瑞安], [瑞安, 温州南], [温州南, 乐清], [乐清, 温岭], [温岭, 宁波], [宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 余杭], [余杭, 桐乡], [桐乡, 嘉兴南], [嘉兴南, 嘉善南], [嘉善南, 上海虹桥], [上海虹桥, 安亭北], [安亭北, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 丹阳], [丹阳, 镇江], [镇江, 南京]]"
1147,苏州,"[苏州, 丹阳]",2016-12-18,2016-12-18 19:14:00,2016-12-18 19:44:00,19:14,D3126,0,丹阳,6i000D312604,0,73,0,9,"[深圳北, 深圳坪山, 惠州南, 陆丰, 潮阳, 潮汕, 云霄, 厦门北, 泉州, 莆田, 福州南, 连江, 宁德, 霞浦, 鳌江, 瑞安, 温州南, 乐清, 温岭, 宁波, 余姚北, 绍兴北, 杭州东, 余杭, 桐乡, 嘉兴南, 嘉善南, 上海虹桥, 安亭北, 昆山南, 苏州, 无锡, 常州, 丹阳, 镇江, 南京]","[[深圳北, 深圳坪山], [深圳坪山, 惠州南], [惠州南, 陆丰], [陆丰, 潮阳], [潮阳, 潮汕], [潮汕, 云霄], [云霄, 厦门北], [厦门北, 泉州], [泉州, 莆田], [莆田, 福州南], [福州南, 连江], [连江, 宁德], [宁德, 霞浦], [霞浦, 鳌江], [鳌江, 瑞安], [瑞安, 温州南], [温州南, 乐清], [乐清, 温岭], [温岭, 宁波], [宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 余杭], [余杭, 桐乡], [桐乡, 嘉兴南], [嘉兴南, 嘉善南], [嘉善南, 上海虹桥], [上海虹桥, 安亭北], [安亭北, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 丹阳], [丹阳, 镇江], [镇江, 南京]]"
1148,苏州,"[苏州, 镇江]",2016-12-18,2016-12-18 19:14:00,2016-12-18 19:44:00,19:14,D3126,0,镇江,6i000D312604,0,74,3,12,"[深圳北, 深圳坪山, 惠州南, 陆丰, 潮阳, 潮汕, 云霄, 厦门北, 泉州, 莆田, 福州南, 连江, 宁德, 霞浦, 鳌江, 瑞安, 温州南, 乐清, 温岭, 宁波, 余姚北, 绍兴北, 杭州东, 余杭, 桐乡, 嘉兴南, 嘉善南, 上海虹桥, 安亭北, 昆山南, 苏州, 无锡, 常州, 丹阳, 镇江, 南京]","[[深圳北, 深圳坪山], [深圳坪山, 惠州南], [惠州南, 陆丰], [陆丰, 潮阳], [潮阳, 潮汕], [潮汕, 云霄], [云霄, 厦门北], [厦门北, 泉州], [泉州, 莆田], [莆田, 福州南], [福州南, 连江], [连江, 宁德], [宁德, 霞浦], [霞浦, 鳌江], [鳌江, 瑞安], [瑞安, 温州南], [温州南, 乐清], [乐清, 温岭], [温岭, 宁波], [宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 余杭], [余杭, 桐乡], [桐乡, 嘉兴南], [嘉兴南, 嘉善南], [嘉善南, 上海虹桥], [上海虹桥, 安亭北], [安亭北, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 丹阳], [丹阳, 镇江], [镇江, 南京]]"
1149,苏州,"[苏州, 南京]",2016-12-18,2016-12-18 19:14:00,2016-12-18 19:44:00,19:14,D3126,0,南京,6i000D312604,0,67,0,15,"[深圳北, 深圳坪山, 惠州南, 陆丰, 潮阳, 潮汕, 云霄, 厦门北, 泉州, 莆田, 福州南, 连江, 宁德, 霞浦, 鳌江, 瑞安, 温州南, 乐清, 温岭, 宁波, 余姚北, 绍兴北, 杭州东, 余杭, 桐乡, 嘉兴南, 嘉善南, 上海虹桥, 安亭北, 昆山南, 苏州, 无锡, 常州, 丹阳, 镇江, 南京]","[[深圳北, 深圳坪山], [深圳坪山, 惠州南], [惠州南, 陆丰], [陆丰, 潮阳], [潮阳, 潮汕], [潮汕, 云霄], [云霄, 厦门北], [厦门北, 泉州], [泉州, 莆田], [莆田, 福州南], [福州南, 连江], [连江, 宁德], [宁德, 霞浦], [霞浦, 鳌江], [鳌江, 瑞安], [瑞安, 温州南], [温州南, 乐清], [乐清, 温岭], [温岭, 宁波], [宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 余杭], [余杭, 桐乡], [桐乡, 嘉兴南], [嘉兴南, 嘉善南], [嘉善南, 上海虹桥], [上海虹桥, 安亭北], [安亭北, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 丹阳], [丹阳, 镇江], [镇江, 南京]]"
1150,上海,"[上海, 苏州]",2016-12-18,2016-12-18 18:30:00,2016-12-18 19:00:00,18:30,G7026,0,苏州,55000G702662,20,294,67,10,"[上海, 苏州, 无锡, 常州, 南京]","[[上海, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 南京]]"
1151,上海,"[上海, 无锡]",2016-12-18,2016-12-18 18:30:00,2016-12-18 19:00:00,18:30,G7026,0,无锡,55000G702662,20,294,27,8,"[上海, 苏州, 无锡, 常州, 南京]","[[上海, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 南京]]"
1152,上海,"[上海, 常州]",2016-12-18,2016-12-18 18:30:00,2016-12-18 19:00:00,18:30,G7026,0,常州,55000G702662,20,294,26,7,"[上海, 苏州, 无锡, 常州, 南京]","[[上海, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 南京]]"
1153,上海,"[上海, 南京]",2016-12-18,2016-12-18 18:30:00,2016-12-18 19:00:00,18:30,G7026,0,南京,55000G702662,20,294,43,8,"[上海, 苏州, 无锡, 常州, 南京]","[[上海, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 南京]]"
1154,苏州,"[苏州, 无锡]",2016-12-18,2016-12-18 18:58:00,2016-12-18 19:28:00,18:58,G7026,0,无锡,55000G702662,20,286,110,13,"[上海, 苏州, 无锡, 常州, 南京]","[[上海, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 南京]]"
1155,苏州,"[苏州, 常州]",2016-12-18,2016-12-18 18:58:00,2016-12-18 19:28:00,18:58,G7026,0,常州,55000G702662,20,286,109,11,"[上海, 苏州, 无锡, 常州, 南京]","[[上海, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 南京]]"
1156,苏州,"[苏州, 南京]",2016-12-18,2016-12-18 18:58:00,2016-12-18 19:28:00,18:58,G7026,0,南京,55000G702662,20,286,110,10,"[上海, 苏州, 无锡, 常州, 南京]","[[上海, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 南京]]"
1157,无锡,"[无锡, 常州]",2016-12-18,2016-12-18 19:15:00,2016-12-18 19:45:00,19:15,G7026,0,常州,55000G702662,20,290,198,20,"[上海, 苏州, 无锡, 常州, 南京]","[[上海, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 南京]]"
1158,无锡,"[无锡, 南京]",2016-12-18,2016-12-18 19:15:00,2016-12-18 19:45:00,19:15,G7026,0,南京,55000G702662,20,290,188,17,"[上海, 苏州, 无锡, 常州, 南京]","[[上海, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 南京]]"
1159,上海虹桥,"[上海虹桥, 南京南]",2016-12-18,2016-12-18 18:30:00,2016-12-18 19:00:00,18:30,G8,9,南京南,5l000000G811,0,0,29,2,"[上海虹桥, 南京南, 北京南]","[[上海虹桥, 南京南], [南京南, 北京南]]"
1160,上海虹桥,"[上海虹桥, 南京南]",2016-12-18,2016-12-18 18:35:00,2016-12-18 19:05:00,18:35,G368,4,南京南,5l0000G36800,0,0,369,0,"[上海虹桥, 南京南, 徐州东, 郑州东]","[[上海虹桥, 南京南], [南京南, 徐州东], [徐州东, 郑州东]]"
1161,苏州,"[苏州, 无锡]",2016-12-18,2016-12-18 18:38:00,2016-12-18 19:08:00,18:38,G7520,23,无锡,5e000G752050,0,233,481,86,"[宁波, 余姚北, 绍兴北, 杭州东, 海宁西, 嘉兴南, 松江南, 上海虹桥, 昆山南, 苏州, 无锡, 常州, 丹阳, 镇江, 南京南]","[[宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 海宁西], [海宁西, 嘉兴南], [嘉兴南, 松江南], [松江南, 上海虹桥], [上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 丹阳], [丹阳, 镇江], [镇江, 南京南]]"
1162,苏州,"[苏州, 常州]",2016-12-18,2016-12-18 18:38:00,2016-12-18 19:08:00,18:38,G7520,23,常州,5e000G752050,0,233,471,85,"[宁波, 余姚北, 绍兴北, 杭州东, 海宁西, 嘉兴南, 松江南, 上海虹桥, 昆山南, 苏州, 无锡, 常州, 丹阳, 镇江, 南京南]","[[宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 海宁西], [海宁西, 嘉兴南], [嘉兴南, 松江南], [松江南, 上海虹桥], [上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 丹阳], [丹阳, 镇江], [镇江, 南京南]]"
1163,苏州,"[苏州, 丹阳]",2016-12-18,2016-12-18 18:38:00,2016-12-18 19:08:00,18:38,G7520,23,丹阳,5e000G752050,0,233,466,82,"[宁波, 余姚北, 绍兴北, 杭州东, 海宁西, 嘉兴南, 松江南, 上海虹桥, 昆山南, 苏州, 无锡, 常州, 丹阳, 镇江, 南京南]","[[宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 海宁西], [海宁西, 嘉兴南], [嘉兴南, 松江南], [松江南, 上海虹桥], [上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 丹阳], [丹阳, 镇江], [镇江, 南京南]]"
1164,苏州,"[苏州, 镇江]",2016-12-18,2016-12-18 18:38:00,2016-12-18 19:08:00,18:38,G7520,23,镇江,5e000G752050,0,233,463,82,"[宁波, 余姚北, 绍兴北, 杭州东, 海宁西, 嘉兴南, 松江南, 上海虹桥, 昆山南, 苏州, 无锡, 常州, 丹阳, 镇江, 南京南]","[[宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 海宁西], [海宁西, 嘉兴南], [嘉兴南, 松江南], [松江南, 上海虹桥], [上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 丹阳], [丹阳, 镇江], [镇江, 南京南]]"
1165,苏州,"[苏州, 南京南]",2016-12-18,2016-12-18 18:38:00,2016-12-18 19:08:00,18:38,G7520,23,南京南,5e000G752050,0,233,441,82,"[宁波, 余姚北, 绍兴北, 杭州东, 海宁西, 嘉兴南, 松江南, 上海虹桥, 昆山南, 苏州, 无锡, 常州, 丹阳, 镇江, 南京南]","[[宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 海宁西], [海宁西, 嘉兴南], [嘉兴南, 松江南], [松江南, 上海虹桥], [上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 丹阳], [丹阳, 镇江], [镇江, 南京南]]"
1166,无锡,"[无锡, 常州]",2016-12-18,2016-12-18 18:55:00,2016-12-18 19:25:00,18:55,G7520,25,常州,5e000G752050,0,249,482,99,"[宁波, 余姚北, 绍兴北, 杭州东, 海宁西, 嘉兴南, 松江南, 上海虹桥, 昆山南, 苏州, 无锡, 常州, 丹阳, 镇江, 南京南]","[[宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 海宁西], [海宁西, 嘉兴南], [嘉兴南, 松江南], [松江南, 上海虹桥], [上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 丹阳], [丹阳, 镇江], [镇江, 南京南]]"
1167,无锡,"[无锡, 丹阳]",2016-12-18,2016-12-18 18:55:00,2016-12-18 19:25:00,18:55,G7520,25,丹阳,5e000G752050,0,249,526,94,"[宁波, 余姚北, 绍兴北, 杭州东, 海宁西, 嘉兴南, 松江南, 上海虹桥, 昆山南, 苏州, 无锡, 常州, 丹阳, 镇江, 南京南]","[[宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 海宁西], [海宁西, 嘉兴南], [嘉兴南, 松江南], [松江南, 上海虹桥], [上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 丹阳], [丹阳, 镇江], [镇江, 南京南]]"
1168,无锡,"[无锡, 镇江]",2016-12-18,2016-12-18 18:55:00,2016-12-18 19:25:00,18:55,G7520,25,镇江,5e000G752050,0,249,516,94,"[宁波, 余姚北, 绍兴北, 杭州东, 海宁西, 嘉兴南, 松江南, 上海虹桥, 昆山南, 苏州, 无锡, 常州, 丹阳, 镇江, 南京南]","[[宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 海宁西], [海宁西, 嘉兴南], [嘉兴南, 松江南], [松江南, 上海虹桥], [上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 丹阳], [丹阳, 镇江], [镇江, 南京南]]"
1169,无锡,"[无锡, 南京南]",2016-12-18,2016-12-18 18:55:00,2016-12-18 19:25:00,18:55,G7520,25,南京南,5e000G752050,0,249,453,93,"[宁波, 余姚北, 绍兴北, 杭州东, 海宁西, 嘉兴南, 松江南, 上海虹桥, 昆山南, 苏州, 无锡, 常州, 丹阳, 镇江, 南京南]","[[宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 海宁西], [海宁西, 嘉兴南], [嘉兴南, 松江南], [松江南, 上海虹桥], [上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 丹阳], [丹阳, 镇江], [镇江, 南京南]]"
1170,常州,"[常州, 丹阳]",2016-12-18,2016-12-18 19:11:00,2016-12-18 19:41:00,19:11,G7520,25,丹阳,5e000G752050,0,255,664,109,"[宁波, 余姚北, 绍兴北, 杭州东, 海宁西, 嘉兴南, 松江南, 上海虹桥, 昆山南, 苏州, 无锡, 常州, 丹阳, 镇江, 南京南]","[[宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 海宁西], [海宁西, 嘉兴南], [嘉兴南, 松江南], [松江南, 上海虹桥], [上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 丹阳], [丹阳, 镇江], [镇江, 南京南]]"
1171,常州,"[常州, 镇江]",2016-12-18,2016-12-18 19:11:00,2016-12-18 19:41:00,19:11,G7520,25,镇江,5e000G752050,0,255,651,109,"[宁波, 余姚北, 绍兴北, 杭州东, 海宁西, 嘉兴南, 松江南, 上海虹桥, 昆山南, 苏州, 无锡, 常州, 丹阳, 镇江, 南京南]","[[宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 海宁西], [海宁西, 嘉兴南], [嘉兴南, 松江南], [松江南, 上海虹桥], [上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 丹阳], [丹阳, 镇江], [镇江, 南京南]]"
1172,常州,"[常州, 南京南]",2016-12-18,2016-12-18 19:11:00,2016-12-18 19:41:00,19:11,G7520,25,南京南,5e000G752050,0,255,644,109,"[宁波, 余姚北, 绍兴北, 杭州东, 海宁西, 嘉兴南, 松江南, 上海虹桥, 昆山南, 苏州, 无锡, 常州, 丹阳, 镇江, 南京南]","[[宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 海宁西], [海宁西, 嘉兴南], [嘉兴南, 松江南], [松江南, 上海虹桥], [上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 丹阳], [丹阳, 镇江], [镇江, 南京南]]"
1173,上海虹桥,"[上海虹桥, 苏州北]",2016-12-18,2016-12-18 18:41:00,2016-12-18 19:11:00,18:41,G7590,4,苏州北,5e000G759050,0,106,12,4,"[宁波, 余姚北, 绍兴北, 杭州东, 桐乡, 嘉兴南, 上海虹桥, 苏州北, 无锡东, 常州北, 南京南, 滁州, 蚌埠南, 宿州东, 徐州东]","[[宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 桐乡], [桐乡, 嘉兴南], [嘉兴南, 上海虹桥], [上海虹桥, 苏州北], [苏州北, 无锡东], [无锡东, 常州北], [常州北, 南京南], [南京南, 滁州], [滁州, 蚌埠南], [蚌埠南, 宿州东], [宿州东, 徐州东]]"
1174,上海虹桥,"[上海虹桥, 无锡东]",2016-12-18,2016-12-18 18:41:00,2016-12-18 19:11:00,18:41,G7590,4,无锡东,5e000G759050,0,105,8,2,"[宁波, 余姚北, 绍兴北, 杭州东, 桐乡, 嘉兴南, 上海虹桥, 苏州北, 无锡东, 常州北, 南京南, 滁州, 蚌埠南, 宿州东, 徐州东]","[[宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 桐乡], [桐乡, 嘉兴南], [嘉兴南, 上海虹桥], [上海虹桥, 苏州北], [苏州北, 无锡东], [无锡东, 常州北], [常州北, 南京南], [南京南, 滁州], [滁州, 蚌埠南], [蚌埠南, 宿州东], [宿州东, 徐州东]]"
1175,上海虹桥,"[上海虹桥, 常州北]",2016-12-18,2016-12-18 18:41:00,2016-12-18 19:11:00,18:41,G7590,4,常州北,5e000G759050,0,105,14,1,"[宁波, 余姚北, 绍兴北, 杭州东, 桐乡, 嘉兴南, 上海虹桥, 苏州北, 无锡东, 常州北, 南京南, 滁州, 蚌埠南, 宿州东, 徐州东]","[[宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 桐乡], [桐乡, 嘉兴南], [嘉兴南, 上海虹桥], [上海虹桥, 苏州北], [苏州北, 无锡东], [无锡东, 常州北], [常州北, 南京南], [南京南, 滁州], [滁州, 蚌埠南], [蚌埠南, 宿州东], [宿州东, 徐州东]]"
1176,上海虹桥,"[上海虹桥, 南京南]",2016-12-18,2016-12-18 18:41:00,2016-12-18 19:11:00,18:41,G7590,4,南京南,5e000G759050,0,105,13,0,"[宁波, 余姚北, 绍兴北, 杭州东, 桐乡, 嘉兴南, 上海虹桥, 苏州北, 无锡东, 常州北, 南京南, 滁州, 蚌埠南, 宿州东, 徐州东]","[[宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 桐乡], [桐乡, 嘉兴南], [嘉兴南, 上海虹桥], [上海虹桥, 苏州北], [苏州北, 无锡东], [无锡东, 常州北], [常州北, 南京南], [南京南, 滁州], [滁州, 蚌埠南], [蚌埠南, 宿州东], [宿州东, 徐州东]]"
1177,苏州北,"[苏州北, 无锡东]",2016-12-18,2016-12-18 19:07:00,2016-12-18 19:37:00,19:07,G7590,3,无锡东,5e000G759050,0,95,8,5,"[宁波, 余姚北, 绍兴北, 杭州东, 桐乡, 嘉兴南, 上海虹桥, 苏州北, 无锡东, 常州北, 南京南, 滁州, 蚌埠南, 宿州东, 徐州东]","[[宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 桐乡], [桐乡, 嘉兴南], [嘉兴南, 上海虹桥], [上海虹桥, 苏州北], [苏州北, 无锡东], [无锡东, 常州北], [常州北, 南京南], [南京南, 滁州], [滁州, 蚌埠南], [蚌埠南, 宿州东], [宿州东, 徐州东]]"
1178,苏州北,"[苏州北, 常州北]",2016-12-18,2016-12-18 19:07:00,2016-12-18 19:37:00,19:07,G7590,3,常州北,5e000G759050,0,95,8,5,"[宁波, 余姚北, 绍兴北, 杭州东, 桐乡, 嘉兴南, 上海虹桥, 苏州北, 无锡东, 常州北, 南京南, 滁州, 蚌埠南, 宿州东, 徐州东]","[[宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 桐乡], [桐乡, 嘉兴南], [嘉兴南, 上海虹桥], [上海虹桥, 苏州北], [苏州北, 无锡东], [无锡东, 常州北], [常州北, 南京南], [南京南, 滁州], [滁州, 蚌埠南], [蚌埠南, 宿州东], [宿州东, 徐州东]]"
1179,苏州北,"[苏州北, 南京南]",2016-12-18,2016-12-18 19:07:00,2016-12-18 19:37:00,19:07,G7590,3,南京南,5e000G759050,0,95,8,3,"[宁波, 余姚北, 绍兴北, 杭州东, 桐乡, 嘉兴南, 上海虹桥, 苏州北, 无锡东, 常州北, 南京南, 滁州, 蚌埠南, 宿州东, 徐州东]","[[宁波, 余姚北], [余姚北, 绍兴北], [绍兴北, 杭州东], [杭州东, 桐乡], [桐乡, 嘉兴南], [嘉兴南, 上海虹桥], [上海虹桥, 苏州北], [苏州北, 无锡东], [无锡东, 常州北], [常州北, 南京南], [南京南, 滁州], [滁州, 蚌埠南], [蚌埠南, 宿州东], [宿州东, 徐州东]]"
1180,上海,"[上海, 昆山南]",2016-12-18,2016-12-18 18:45:00,2016-12-18 19:15:00,18:45,G7260,0,昆山南,55000G726042,0,135,0,5,"[上海, 昆山南, 苏州, 无锡, 常州, 丹阳, 南京南, 合肥南]","[[上海, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 丹阳], [丹阳, 南京南], [南京南, 合肥南]]"
