train_no,station_train_code,from_station_name,to_station_name,start_time,swz_num,tz_num,zy_num,ze_num,wz_num,record_date,record_time,start_time_before30m,from_to
55000G724440,G7244,无锡,丹阳,12:55,0,0,3,4,0,2016-12-18,12:25,12:25,"[无锡, 丹阳]"
55000G724440,G7244,无锡,镇江,12:55,0,0,3,2,0,2016-12-18,12:25,12:25,"[无锡, 镇江]"
55000G724440,G7244,无锡,南京南,12:55,0,0,1,3,0,2016-12-18,12:25,12:25,"[无锡, 南京南]"
5l000G195600,G1956,常州北,镇江南,12:55,10,0,13,277,0,2016-12-18,12:25,12:25,"[常州北, 镇江南]"
5l000G195600,G1956,常州北,南京南,12:55,10,0,8,204,0,2016-12-18,12:25,12:25,"[常州北, 南京南]"
5l000G192800,G1928,上海虹桥,昆山南,12:56,1,0,30,671,0,2016-12-18,12:26,12:26,"[上海虹桥, 昆山南]"
5l000G192800,G1928,上海虹桥,无锡东,12:56,1,0,25,605,0,2016-12-18,12:26,12:26,"[上海虹桥, 无锡东]"
5l000G192800,G1928,上海虹桥,镇江南,12:56,1,0,12,561,0,2016-12-18,12:26,12:26,"[上海虹桥, 镇江南]"
5l000G192800,G1928,上海虹桥,南京南,12:56,1,0,10,512,0,2016-12-18,12:26,12:26,"[上海虹桥, 南京南]"
5l0000G46060,G460,无锡东,常州北,12:58,22,0,133,257,0,2016-12-18,12:28,12:28,"[无锡东, 常州北]"
5l0000G46060,G460,无锡东,南京南,12:58,22,0,123,218,0,2016-12-18,12:28,12:28,"[无锡东, 南京南]"
55000G701491,G7014,上海,苏州,13:00,0,14,38,487,294,2016-12-18,12:30,12:30,"[上海, 苏州]"
55000G701491,G7014,上海,无锡,13:00,0,14,38,496,294,2016-12-18,12:30,12:30,"[上海, 无锡]"
55000G701491,G7014,上海,常州,13:00,0,14,37,505,294,2016-12-18,12:30,12:30,"[上海, 常州]"
55000G701491,G7014,上海,南京,13:00,0,14,34,440,294,2016-12-18,12:30,12:30,"[上海, 南京]"
55000G704870,G7048,苏州,无锡,13:00,0,0,46,265,168,2016-12-18,12:30,12:30,"[苏州, 无锡]"
55000G704870,G7048,苏州,镇江,13:00,0,0,40,230,168,2016-12-18,12:30,12:30,"[苏州, 镇江]"
55000G704870,G7048,苏州,南京,13:00,0,0,39,239,168,2016-12-18,12:30,12:30,"[苏州, 南京]"
5j000G757620,G7576,无锡,常州,13:00,9,0,16,200,141,2016-12-18,12:30,12:30,"[无锡, 常州]"
5j000G757620,G7576,无锡,丹阳,13:00,9,0,15,183,141,2016-12-18,12:30,12:30,"[无锡, 丹阳]"
5j000G757620,G7576,无锡,镇江,13:00,9,0,18,211,141,2016-12-18,12:30,12:30,"[无锡, 镇江]"
5j000G757620,G7576,无锡,南京南,13:00,9,0,20,234,141,2016-12-18,12:30,12:30,"[无锡, 南京南]"
55000G701281,G7012,常州,南京,13:00,0,17,50,610,294,2016-12-18,12:30,12:30,"[常州, 南京]"
5l0000G132B1,G132,常州北,南京南,13:01,6,0,4,144,0,2016-12-18,12:31,12:31,"[常州北, 南京南]"
55000G729602,G7296,昆山南,苏州北,13:03,0,0,26,73,162,2016-12-18,12:33,12:33,"[昆山南, 苏州北]"
55000G729602,G7296,昆山南,无锡东,13:03,0,0,23,0,162,2016-12-18,12:33,12:33,"[昆山南, 无锡东]"
55000G729602,G7296,昆山南,南京南,13:03,0,0,23,0,163,2016-12-18,12:33,12:33,"[昆山南, 南京南]"
5l000G710800,G7108,丹阳,镇江,13:05,9,0,23,229,147,2016-12-18,12:35,12:35,"[丹阳, 镇江]"
5l000G710800,G7108,丹阳,南京,13:05,9,0,23,179,147,2016-12-18,12:35,12:35,"[丹阳, 南京]"
5l000G181010,G1810,苏州北,无锡东,13:06,11,0,31,562,0,2016-12-18,12:36,12:36,"[苏州北, 无锡东]"
5l000G181010,G1810,苏州北,南京南,13:06,11,0,21,559,0,2016-12-18,12:36,12:36,"[苏州北, 南京南]"
5l000G711000,G7110,昆山南,苏州,13:07,7,0,1,0,124,2016-12-18,12:37,12:37,"[昆山南, 苏州]"
5l000G711000,G7110,昆山南,无锡,13:07,7,0,0,1,117,2016-12-18,12:37,12:37,"[昆山南, 无锡]"
5l000G711000,G7110,昆山南,常州,13:07,7,0,0,0,116,2016-12-18,12:37,12:37,"[昆山南, 常州]"
5l000G711000,G7110,昆山南,丹阳,13:07,7,0,0,0,117,2016-12-18,12:37,12:37,"[昆山南, 丹阳]"
5l000G711000,G7110,昆山南,南京,13:07,7,0,0,0,124,2016-12-18,12:37,12:37,"[昆山南, 南京]"
55000G728200,G7282,镇江,南京南,13:08,0,0,31,157,105,2016-12-18,12:38,12:38,"[镇江, 南京南]"
5l000G711200,G7112,上海虹桥,昆山南,13:10,0,0,26,100,168,2016-12-18,12:40,12:40,"[上海虹桥, 昆山南]"
5l000G711200,G7112,上海虹桥,苏州,13:10,0,0,25,45,168,2016-12-18,12:40,12:40,"[上海虹桥, 苏州]"
5l000G711200,G7112,上海虹桥,无锡,13:10,0,0,24,69,168,2016-12-18,12:40,12:40,"[上海虹桥, 无锡]"
5l000G711200,G7112,上海虹桥,常州,13:10,0,0,26,83,168,2016-12-18,12:40,12:40,"[上海虹桥, 常州]"
5l000G711200,G7112,上海虹桥,丹阳,13:10,0,0,24,56,168,2016-12-18,12:40,12:40,"[上海虹桥, 丹阳]"
5l000G711200,G7112,上海虹桥,镇江,13:10,0,0,24,68,168,2016-12-18,12:40,12:40,"[上海虹桥, 镇江]"
5l000G711200,G7112,上海虹桥,南京,13:10,0,0,20,6,168,2016-12-18,12:40,12:40,"[上海虹桥, 南京]"
55000G704680,G7046,无锡,丹阳,13:10,0,0,39,241,168,2016-12-18,12:40,12:40,"[无锡, 丹阳]"
55000G704680,G7046,无锡,南京,13:10,0,0,39,266,168,2016-12-18,12:40,12:40,"[无锡, 南京]"
5l000G192800,G1928,昆山南,无锡东,13:15,1,0,30,547,0,2016-12-18,12:45,12:45,"[昆山南, 无锡东]"
5l000G192800,G1928,昆山南,镇江南,13:15,1,0,18,494,0,2016-12-18,12:45,12:45,"[昆山南, 镇江南]"
5l000G192800,G1928,昆山南,南京南,13:15,1,0,13,462,0,2016-12-18,12:45,12:45,"[昆山南, 南京南]"
55000G7248A2,G7248,上海,苏州,13:16,3,0,1,91,2,2016-12-18,12:46,12:46,"[上海, 苏州]"
55000G7248A2,G7248,上海,无锡,13:16,2,0,0,59,1,2016-12-18,12:46,12:46,"[上海, 无锡]"
55000G7248A2,G7248,上海,戚墅堰,13:16,2,0,2,1,0,2016-12-18,12:46,12:46,"[上海, 戚墅堰]"
55000G7248A2,G7248,上海,丹阳,13:16,2,0,0,0,0,2016-12-18,12:46,12:46,"[上海, 丹阳]"
55000G7248A2,G7248,上海,南京南,13:16,0,0,0,0,0,2016-12-18,12:46,12:46,"[上海, 南京南]"
5j000G757620,G7576,常州,丹阳,13:16,13,0,15,151,160,2016-12-18,12:46,12:46,"[常州, 丹阳]"
5j000G757620,G7576,常州,镇江,13:16,13,0,12,138,160,2016-12-18,12:46,12:46,"[常州, 镇江]"
5j000G757620,G7576,常州,南京南,13:16,13,0,12,137,160,2016-12-18,12:46,12:46,"[常州, 南京南]"
55000G729602,G7296,苏州北,无锡东,13:17,0,0,23,1,161,2016-12-18,12:47,12:47,"[苏州北, 无锡东]"
55000G729602,G7296,苏州北,南京南,13:17,0,0,23,1,160,2016-12-18,12:47,12:47,"[苏州北, 南京南]"
5l0000G46060,G460,常州北,南京南,13:17,22,0,128,203,0,2016-12-18,12:47,12:47,"[常州北, 南京南]"
5l000G181010,G1810,无锡东,南京南,13:18,11,0,23,515,0,2016-12-18,12:48,12:48,"[无锡东, 南京南]"
55000G708850,G7088,昆山南,苏州,13:19,9,0,14,298,241,2016-12-18,12:49,12:49,"[昆山南, 苏州]"
55000G708850,G7088,昆山南,无锡,13:19,8,0,14,277,227,2016-12-18,12:49,12:49,"[昆山南, 无锡]"
55000G708850,G7088,昆山南,常州,13:19,8,0,14,254,236,2016-12-18,12:49,12:49,"[昆山南, 常州]"
55000G708850,G7088,昆山南,丹阳,13:19,7,0,14,203,222,2016-12-18,12:49,12:49,"[昆山南, 丹阳]"
55000G708850,G7088,昆山南,南京南,13:19,7,0,14,164,221,2016-12-18,12:49,12:49,"[昆山南, 南京南]"
5l0000G41230,G412,丹阳北,南京南,13:19,4,0,5,104,0,2016-12-18,12:49,12:49,"[丹阳北, 南京南]"
5l000G195600,G1956,镇江南,南京南,13:19,10,0,11,186,0,2016-12-18,12:49,12:49,"[镇江南, 南京南]"
5l000G711000,G7110,苏州,无锡,13:20,7,0,6,55,107,2016-12-18,12:50,12:50,"[苏州, 无锡]"
55000G724440,G7244,丹阳,镇江,13:23,0,0,7,16,0,2016-12-18,12:53,12:53,"[丹阳, 镇江]"
55000G724440,G7244,丹阳,南京南,13:23,0,0,3,7,0,2016-12-18,12:53,12:53,"[丹阳, 南京南]"
5l000G710800,G7108,镇江,南京,13:24,10,0,23,120,147,2016-12-18,12:54,12:54,"[镇江, 南京]"
55000G701491,G7014,苏州,无锡,13:27,0,17,37,500,294,2016-12-18,12:57,12:57,"[苏州, 无锡]"
55000G701491,G7014,苏州,常州,13:27,0,17,34,478,294,2016-12-18,12:57,12:57,"[苏州, 常州]"
55000G701491,G7014,苏州,南京,13:27,0,15,33,467,294,2016-12-18,12:57,12:57,"[苏州, 南京]"
55000G704870,G7048,无锡,镇江,13:28,0,0,42,252,168,2016-12-18,12:58,12:58,"[无锡, 镇江]"
55000G704870,G7048,无锡,南京,13:28,0,0,41,262,168,2016-12-18,12:58,12:58,"[无锡, 南京]"
55000G729602,G7296,无锡东,南京南,13:29,0,0,23,0,161,2016-12-18,12:59,12:59,"[无锡东, 南京南]"
5l000G711200,G7112,昆山南,苏州,13:31,0,0,9,39,83,2016-12-18,13:01,13:01,"[昆山南, 苏州]"
5l000G711200,G7112,昆山南,无锡,13:31,0,0,5,24,82,2016-12-18,13:01,13:01,"[昆山南, 无锡]"
5l000G711200,G7112,昆山南,常州,13:31,0,0,10,0,108,2016-12-18,13:01,13:01,"[昆山南, 常州]"
5l000G711200,G7112,昆山南,丹阳,13:31,0,0,6,0,80,2016-12-18,13:01,13:01,"[昆山南, 丹阳]"
5l000G711200,G7112,昆山南,镇江,13:31,0,0,5,0,77,2016-12-18,13:01,13:01,"[昆山南, 镇江]"
5l000G711200,G7112,昆山南,南京,13:31,0,0,6,0,80,2016-12-18,13:01,13:01,"[昆山南, 南京]"
55000G708850,G7088,苏州,无锡,13:32,10,0,17,334,238,2016-12-18,13:02,13:02,"[苏州, 无锡]"
55000G708850,G7088,苏州,常州,13:32,9,0,15,256,231,2016-12-18,13:02,13:02,"[苏州, 常州]"
55000G708850,G7088,苏州,丹阳,13:32,9,0,15,217,227,2016-12-18,13:02,13:02,"[苏州, 丹阳]"
55000G708850,G7088,苏州,南京南,13:32,9,0,15,150,221,2016-12-18,13:02,13:02,"[苏州, 南京南]"
5l000G192800,G1928,无锡东,镇江南,13:33,3,0,19,507,0,2016-12-18,13:03,13:03,"[无锡东, 镇江南]"
5l000G192800,G1928,无锡东,南京南,13:33,3,0,14,461,0,2016-12-18,13:03,13:03,"[无锡东, 南京南]"
5j000G757620,G7576,丹阳,镇江,13:34,15,0,14,172,169,2016-12-18,13:04,13:04,"[丹阳, 镇江]"
5j000G757620,G7576,丹阳,南京南,13:34,15,0,14,165,169,2016-12-18,13:04,13:04,"[丹阳, 南京南]"
5l0000G14041,G140,上海虹桥,苏州北,13:37,5,0,10,76,0,2016-12-18,13:07,13:07,"[上海虹桥, 苏州北]"
5l0000G14041,G140,上海虹桥,无锡东,13:37,5,0,4,0,0,2016-12-18,13:07,13:07,"[上海虹桥, 无锡东]"
5l0000G14041,G140,上海虹桥,镇江南,13:37,4,0,2,0,0,2016-12-18,13:07,13:07,"[上海虹桥, 镇江南]"
5l0000G14041,G140,上海虹桥,南京南,13:37,4,0,2,0,0,2016-12-18,13:07,13:07,"[上海虹桥, 南京南]"
5l000G711000,G7110,无锡,常州,13:37,8,0,9,100,119,2016-12-18,13:07,13:07,"[无锡, 常州]"
5l000G711000,G7110,无锡,丹阳,13:37,8,0,9,86,119,2016-12-18,13:07,13:07,"[无锡, 丹阳]"
5l000G711000,G7110,无锡,南京,13:37,8,0,9,85,119,2016-12-18,13:07,13:07,"[无锡, 南京]"
55000G724440,G7244,镇江,南京南,13:37,0,0,1,13,0,2016-12-18,13:07,13:07,"[镇江, 南京南]"
5l0000G134A1,G134,无锡东,南京南,13:39,5,0,18,88,0,2016-12-18,13:09,13:09,"[无锡东, 南京南]"
5l000G711200,G7112,苏州,无锡,13:44,0,0,11,82,110,2016-12-18,13:14,13:14,"[苏州, 无锡]"
5l000G711200,G7112,苏州,常州,13:44,0,0,9,22,107,2016-12-18,13:14,13:14,"[苏州, 常州]"
5l000G711200,G7112,苏州,丹阳,13:44,0,0,10,43,108,2016-12-18,13:14,13:14,"[苏州, 丹阳]"
5l000G711200,G7112,苏州,镇江,13:44,0,0,9,13,107,2016-12-18,13:14,13:14,"[苏州, 镇江]"
5l000G711200,G7112,苏州,南京,13:44,0,0,9,2,107,2016-12-18,13:14,13:14,"[苏州, 南京]"
55000G701491,G7014,无锡,常州,13:44,0,19,38,490,294,2016-12-18,13:14,13:14,"[无锡, 常州]"
55000G701491,G7014,无锡,南京,13:44,0,17,36,468,294,2016-12-18,13:14,13:14,"[无锡, 南京]"
55000G704680,G7046,丹阳,南京,13:44,0,0,43,219,168,2016-12-18,13:14,13:14,"[丹阳, 南京]"
5l000G181400,G1814,上海虹桥,苏州北,13:45,3,0,21,298,0,2016-12-18,13:15,13:15,"[上海虹桥, 苏州北]"
5l000G181400,G1814,上海虹桥,无锡东,13:45,1,0,6,105,0,2016-12-18,13:15,13:15,"[上海虹桥, 无锡东]"
5l000G181400,G1814,上海虹桥,镇江南,13:45,1,0,0,45,0,2016-12-18,13:15,13:15,"[上海虹桥, 镇江南]"
5l000G181400,G1814,上海虹桥,南京南,13:45,1,0,0,0,0,2016-12-18,13:15,13:15,"[上海虹桥, 南京南]"
5j000G757620,G7576,镇江,南京南,13:48,15,0,17,244,182,2016-12-18,13:18,13:18,"[镇江, 南京南]"
55000G708850,G7088,无锡,常州,13:49,7,0,13,195,204,2016-12-18,13:19,13:19,"[无锡, 常州]"
55000G708850,G7088,无锡,丹阳,13:49,7,0,13,156,195,2016-12-18,13:19,13:19,"[无锡, 丹阳]"
55000G708850,G7088,无锡,南京南,13:49,7,0,13,117,194,2016-12-18,13:19,13:19,"[无锡, 南京南]"
55000G7248A2,G7248,苏州,无锡,13:52,2,0,1,17,4,2016-12-18,13:22,13:22,"[苏州, 无锡]"
55000G7248A2,G7248,苏州,戚墅堰,13:52,2,0,0,1,1,2016-12-18,13:22,13:22,"[苏州, 戚墅堰]"
55000G7248A2,G7248,苏州,丹阳,13:52,2,0,0,3,1,2016-12-18,13:22,13:22,"[苏州, 丹阳]"
55000G7248A2,G7248,苏州,南京南,13:52,0,0,0,1,0,2016-12-18,13:22,13:22,"[苏州, 南京南]"
5l000D300640,D3006,上海虹桥,昆山南,13:53,0,0,2,126,36,2016-12-18,13:23,13:23,"[上海虹桥, 昆山南]"
5l000D300640,D3006,上海虹桥,苏州,13:53,0,0,1,44,34,2016-12-18,13:23,13:23,"[上海虹桥, 苏州]"
5l000D300640,D3006,上海虹桥,无锡,13:53,0,0,0,0,16,2016-12-18,13:23,13:23,"[上海虹桥, 无锡]"
5l000D300640,D3006,上海虹桥,常州,13:53,0,0,0,0,3,2016-12-18,13:23,13:23,"[上海虹桥, 常州]"
5l000D300640,D3006,上海虹桥,镇江,13:53,0,0,0,0,11,2016-12-18,13:23,13:23,"[上海虹桥, 镇江]"
5l000D300640,D3006,上海虹桥,南京南,13:53,0,0,0,0,6,2016-12-18,13:23,13:23,"[上海虹桥, 南京南]"
5l000G711000,G7110,常州,丹阳,13:53,10,0,18,159,130,2016-12-18,13:23,13:23,"[常州, 丹阳]"
5l000G711000,G7110,常州,南京,13:53,10,0,18,144,130,2016-12-18,13:23,13:23,"[常州, 南京]"
5l0000G13850,G138,苏州北,常州北,13:54,3,0,15,101,0,2016-12-18,13:24,13:24,"[苏州北, 常州北]"
5l0000G13850,G138,苏州北,南京南,13:54,2,0,0,0,0,2016-12-18,13:24,13:24,"[苏州北, 南京南]"
55000G701665,G7016,上海,苏州,14:00,0,3,3,32,294,2016-12-18,13:30,13:30,"[上海, 苏州]"
55000G701665,G7016,上海,无锡,14:00,0,3,0,46,294,2016-12-18,13:30,13:30,"[上海, 无锡]"
55000G701665,G7016,上海,常州,14:00,0,1,0,65,294,2016-12-18,13:30,13:30,"[上海, 常州]"
5l000000G430,G4,上海虹桥,南京南,14:00,1,0,1,0,0,2016-12-18,13:30,13:30,"[上海虹桥, 南京南]"
55000G701665,G7016,上海,南京,14:00,0,1,0,44,294,2016-12-18,13:30,13:30,"[上海, 南京]"
55000G701491,G7014,常州,南京,14:00,0,18,38,445,294,2016-12-18,13:30,13:30,"[常州, 南京]"
5l000G711200,G7112,无锡,常州,14:01,0,0,5,0,28,2016-12-18,13:31,13:31,"[无锡, 常州]"
5l000G711200,G7112,无锡,丹阳,14:01,0,0,0,0,15,2016-12-18,13:31,13:31,"[无锡, 丹阳]"
5l000G711200,G7112,无锡,镇江,14:01,0,0,5,0,40,2016-12-18,13:31,13:31,"[无锡, 镇江]"
5l000G711200,G7112,无锡,南京,14:01,0,0,6,0,43,2016-12-18,13:31,13:31,"[无锡, 南京]"
5l0000G14041,G140,苏州北,无锡东,14:02,3,0,2,0,0,2016-12-18,13:32,13:32,"[苏州北, 无锡东]"
5l0000G14041,G140,苏州北,镇江南,14:02,2,0,0,0,0,2016-12-18,13:32,13:32,"[苏州北, 镇江南]"
5l0000G14041,G140,苏州北,南京南,14:02,2,0,0,0,0,2016-12-18,13:32,13:32,"[苏州北, 南京南]"
5l000D302610,D3026,苏州,无锡,14:06,0,0,0,0,0,2016-12-18,13:36,13:36,"[苏州, 无锡]"
5l000D302610,D3026,苏州,常州,14:06,0,0,0,0,0,2016-12-18,13:36,13:36,"[苏州, 常州]"
5l000D302610,D3026,苏州,镇江,14:06,0,0,0,0,0,2016-12-18,13:36,13:36,"[苏州, 镇江]"
5l000D302610,D3026,苏州,南京南,14:06,0,0,0,0,0,2016-12-18,13:36,13:36,"[苏州, 南京南]"
5l000G711400,G7114,上海虹桥,昆山南,14:07,0,0,3,73,102,2016-12-18,13:37,13:37,"[上海虹桥, 昆山南]"
5l000G711400,G7114,上海虹桥,苏州,14:07,3,0,2,15,119,2016-12-18,13:37,13:37,"[上海虹桥, 苏州]"
5l000G711400,G7114,上海虹桥,无锡,14:07,0,0,1,26,82,2016-12-18,13:37,13:37,"[上海虹桥, 无锡]"
5l000G711400,G7114,上海虹桥,常州,14:07,0,0,0,0,85,2016-12-18,13:37,13:37,"[上海虹桥, 常州]"
5l000G711400,G7114,上海虹桥,丹阳,14:07,0,0,0,16,85,2016-12-18,13:37,13:37,"[上海虹桥, 丹阳]"
5l000G711400,G7114,上海虹桥,镇江,14:07,0,0,0,0,80,2016-12-18,13:37,13:37,"[上海虹桥, 镇江]"
5l000G711400,G7114,上海虹桥,南京,14:07,0,0,0,0,80,2016-12-18,13:37,13:37,"[上海虹桥, 南京]"
55000G7092L0,G7092,昆山南,苏州,14:09,11,0,9,18,217,2016-12-18,13:39,13:39,"[昆山南, 苏州]"
55000G7092L0,G7092,昆山南,无锡,14:09,10,0,1,1,208,2016-12-18,13:39,13:39,"[昆山南, 无锡]"
55000G7092L0,G7092,昆山南,常州,14:09,9,0,0,1,207,2016-12-18,13:39,13:39,"[昆山南, 常州]"
55000G7092L0,G7092,昆山南,镇江,14:09,9,0,0,1,195,2016-12-18,13:39,13:39,"[昆山南, 镇江]"
55000G7092L0,G7092,昆山南,南京南,14:09,9,0,0,1,121,2016-12-18,13:39,13:39,"[昆山南, 南京南]"
55000G7248A2,G7248,无锡,戚墅堰,14:09,2,0,0,4,0,2016-12-18,13:39,13:39,"[无锡, 戚墅堰]"
55000G7248A2,G7248,无锡,丹阳,14:09,2,0,0,1,0,2016-12-18,13:39,13:39,"[无锡, 丹阳]"
55000G7248A2,G7248,无锡,南京南,14:09,0,0,0,0,0,2016-12-18,13:39,13:39,"[无锡, 南京南]"
5l000G192800,G1928,镇江南,南京南,14:09,3,0,14,417,0,2016-12-18,13:39,13:39,"[镇江南, 南京南]"
5l000G181400,G1814,苏州北,无锡东,14:10,1,0,8,85,0,2016-12-18,13:40,13:40,"[苏州北, 无锡东]"
5l000G181400,G1814,苏州北,镇江南,14:10,1,0,2,39,0,2016-12-18,13:40,13:40,"[苏州北, 镇江南]"
5l000G181400,G1814,苏州北,南京南,14:10,1,0,2,0,0,2016-12-18,13:40,13:40,"[苏州北, 南京南]"
55000G727630,G7276,上海,昆山南,14:12,0,0,1,2,30,2016-12-18,13:42,13:42,"[上海, 昆山南]"
55000G727630,G7276,上海,苏州,14:12,0,0,3,0,16,2016-12-18,13:42,13:42,"[上海, 苏州]"
55000G727630,G7276,上海,无锡,14:12,0,0,3,0,15,2016-12-18,13:42,13:42,"[上海, 无锡]"
55000G727630,G7276,上海,常州,14:12,0,0,0,0,15,2016-12-18,13:42,13:42,"[上海, 常州]"
55000G727630,G7276,上海,丹阳,14:12,0,0,1,0,12,2016-12-18,13:42,13:42,"[上海, 丹阳]"
55000G727630,G7276,上海,镇江,14:12,0,0,2,1,5,2016-12-18,13:42,13:42,"[上海, 镇江]"
55000G727630,G7276,上海,南京南,14:12,0,0,1,4,3,2016-12-18,13:42,13:42,"[上海, 南京南]"
55000G704870,G7048,镇江,南京,14:12,0,0,44,201,168,2016-12-18,13:42,13:42,"[镇江, 南京]"
5l0000G14251,G142,上海虹桥,昆山南,14:16,20,0,48,444,0,2016-12-18,13:46,13:46,"[上海虹桥, 昆山南]"
5l0000G14251,G142,上海虹桥,无锡东,14:16,20,0,44,318,0,2016-12-18,13:46,13:46,"[上海虹桥, 无锡东]"
5l0000G14251,G142,上海虹桥,南京南,14:16,18,0,14,192,0,2016-12-18,13:46,13:46,"[上海虹桥, 南京南]"
5l000G711000,G7110,丹阳,南京,14:16,10,0,23,223,147,2016-12-18,13:46,13:46,"[丹阳, 南京]"
5l000G711200,G7112,常州,丹阳,14:17,0,0,11,70,57,2016-12-18,13:47,13:47,"[常州, 丹阳]"
5l000G711200,G7112,常州,镇江,14:17,0,0,10,0,54,2016-12-18,13:47,13:47,"[常州, 镇江]"
5l000G711200,G7112,常州,南京,14:17,0,0,8,0,48,2016-12-18,13:47,13:47,"[常州, 南京]"
5l0000G13850,G138,常州北,南京南,14:18,0,0,0,0,0,2016-12-18,13:48,13:48,"[常州北, 南京南]"
5l000D300640,D3006,昆山南,苏州,14:19,0,0,1,1,2,2016-12-18,13:49,13:49,"[昆山南, 苏州]"
5l000D300640,D3006,昆山南,无锡,14:19,0,0,0,1,1,2016-12-18,13:49,13:49,"[昆山南, 无锡]"
5l000D300640,D3006,昆山南,常州,14:19,0,0,0,1,11,2016-12-18,13:49,13:49,"[昆山南, 常州]"
5l000D300640,D3006,昆山南,镇江,14:19,0,0,0,0,1,2016-12-18,13:49,13:49,"[昆山南, 镇江]"
5l000D300640,D3006,昆山南,南京南,14:19,0,0,0,0,0,2016-12-18,13:49,13:49,"[昆山南, 南京南]"
5l000G193200,G1932,上海虹桥,无锡东,14:22,1,0,10,359,0,2016-12-18,13:52,13:52,"[上海虹桥, 无锡东]"
5l000G193200,G1932,上海虹桥,南京南,14:22,0,0,3,219,0,2016-12-18,13:52,13:52,"[上海虹桥, 南京南]"
55000G7092L0,G7092,苏州,无锡,14:22,8,0,2,1,55,2016-12-18,13:52,13:52,"[苏州, 无锡]"
55000G7092L0,G7092,苏州,常州,14:22,5,0,0,1,44,2016-12-18,13:52,13:52,"[苏州, 常州]"
55000G7092L0,G7092,苏州,镇江,14:22,3,0,0,1,0,2016-12-18,13:52,13:52,"[苏州, 镇江]"
55000G7092L0,G7092,苏州,南京南,14:22,3,0,0,1,0,2016-12-18,13:52,13:52,"[苏州, 南京南]"
5l000D302610,D3026,无锡,常州,14:23,0,0,0,0,0,2016-12-18,13:53,13:53,"[无锡, 常州]"
5l000D302610,D3026,无锡,镇江,14:23,0,0,0,0,0,2016-12-18,13:53,13:53,"[无锡, 镇江]"
5l000D302610,D3026,无锡,南京南,14:23,0,0,0,0,0,2016-12-18,13:53,13:53,"[无锡, 南京南]"
55000G7248A2,G7248,戚墅堰,丹阳,14:23,2,0,1,36,0,2016-12-18,13:53,13:53,"[戚墅堰, 丹阳]"
5l000D309430,D3094,上海虹桥,昆山南,14:27,0,0,5,58,34,2016-12-18,13:57,13:57,"[上海虹桥, 昆山南]"
5l000D309430,D3094,上海虹桥,无锡东,14:27,0,0,3,27,12,2016-12-18,13:57,13:57,"[上海虹桥, 无锡东]"
5l000D309430,D3094,上海虹桥,常州北,14:27,0,0,0,1,0,2016-12-18,13:57,13:57,"[上海虹桥, 常州北]"
5l000D309430,D3094,上海虹桥,南京南,14:27,0,0,0,0,0,2016-12-18,13:57,13:57,"[上海虹桥, 南京南]"
55000G701665,G7016,苏州,无锡,14:27,0,1,0,25,201,2016-12-18,13:57,13:57,"[苏州, 无锡]"
55000G701665,G7016,苏州,常州,14:27,0,1,0,0,173,2016-12-18,13:57,13:57,"[苏州, 常州]"
55000G701665,G7016,苏州,南京,14:27,0,1,0,0,207,2016-12-18,13:57,13:57,"[苏州, 南京]"
5l000G181400,G1814,无锡东,镇江南,14:27,1,0,5,47,0,2016-12-18,13:57,13:57,"[无锡东, 镇江南]"
5l000G181400,G1814,无锡东,南京南,14:27,1,0,1,4,0,2016-12-18,13:57,13:57,"[无锡东, 南京南]"
5l000G711400,G7114,昆山南,苏州,14:28,0,0,0,1,0,2016-12-18,13:58,13:58,"[昆山南, 苏州]"
5l000G711400,G7114,昆山南,无锡,14:28,0,0,0,1,23,2016-12-18,13:58,13:58,"[昆山南, 无锡]"
5l000G711400,G7114,昆山南,常州,14:28,0,0,0,0,15,2016-12-18,13:58,13:58,"[昆山南, 常州]"
5l000G711400,G7114,昆山南,丹阳,14:28,0,0,0,0,39,2016-12-18,13:58,13:58,"[昆山南, 丹阳]"
5l000G711400,G7114,昆山南,镇江,14:28,0,0,0,0,9,2016-12-18,13:58,13:58,"[昆山南, 镇江]"
5l000G711400,G7114,昆山南,南京,14:28,0,0,0,0,39,2016-12-18,13:58,13:58,"[昆山南, 南京]"
55000G705080,G7050,上海,昆山南,14:30,0,0,0,23,70,2016-12-18,14:00,14:00,"[上海, 昆山南]"
55000G705080,G7050,上海,苏州,14:30,0,0,4,0,38,2016-12-18,14:00,14:00,"[上海, 苏州]"
55000G705080,G7050,上海,无锡新区,14:30,0,0,2,0,54,2016-12-18,14:00,14:00,"[上海, 无锡新区]"
55000G705080,G7050,上海,丹阳,14:30,0,0,2,0,56,2016-12-18,14:00,14:00,"[上海, 丹阳]"
55000G705080,G7050,上海,南京,14:30,0,0,0,0,70,2016-12-18,14:00,14:00,"[上海, 南京]"
5l0000G226H1,G226,苏州北,无锡东,14:30,13,0,20,39,0,2016-12-18,14:00,14:00,"[苏州北, 无锡东]"
5l0000G226H1,G226,苏州北,南京南,14:30,12,0,8,0,0,2016-12-18,14:00,14:00,"[苏州北, 南京南]"
56000G735640,G7356,上海虹桥,苏州,14:31,0,0,34,158,265,2016-12-18,14:01,14:01,"[上海虹桥, 苏州]"
56000G735640,G7356,上海虹桥,无锡,14:31,0,0,35,159,264,2016-12-18,14:01,14:01,"[上海虹桥, 无锡]"
